standard_id,component_id,description,source
6b9d91e7-d7cc-11e8-824f-0242ac160002,50e80b33-1c0f-5235-a050-ad43976cf7bf,Provide examples of how extraneous solutions arise when solving rational or radical equations,lc_existing
6b9d91e7-d7cc-11e8-824f-0242ac160002,702b51aa-2ef8-51f2-af94-7cc53c8a95f6,Solve simple radical equations in one variable involving cube roots,lc_existing
6b9d91e7-d7cc-11e8-824f-0242ac160002,c5bb6f18-50f3-50b4-90bb-1392694c0f42,Solve simple radical equations in one variable involving square roots,lc_existing
6b9d91e7-d7cc-11e8-824f-0242ac160002,ddd1228a-24ee-5140-a3ea-fff93d8393ae,Solve simple rational equations in one variable,lc_existing
6b9ef0eb-d7cc-11e8-824f-0242ac160002,0c75837c-d3e8-5e87-beb6-c650eb6fa077,Divide numbers expressed in both decimal and scientific notation,lc_existing
6b9ef0eb-d7cc-11e8-824f-0242ac160002,2687e8fb-2c68-509e-8ca5-56ca08ba3999,"Add, subtract, multiply, and divide numbers written in scientific notation",lc_existing
6b9ef0eb-d7cc-11e8-824f-0242ac160002,4cc1921c-003d-59bb-89e5-903826594253,Interpret scientific notation that has been generated by technology (i.e. calculators),lc_existing
6b9ef0eb-d7cc-11e8-824f-0242ac160002,52ad9e03-d6ad-59cf-92b6-983a59f9b7d4,Subtract numbers written in scientific notation,lc_existing
6b9ef0eb-d7cc-11e8-824f-0242ac160002,93a8423a-e120-52d3-827c-2db0fde2a923,Divide numbers written in scientific notation,lc_existing
6b9ef0eb-d7cc-11e8-824f-0242ac160002,c34d178e-5417-5849-b054-e0fbf5c99ef2,Multiply numbers expressed in both decimal and scientific notation,lc_existing
6b9ef0eb-d7cc-11e8-824f-0242ac160002,cad5a87d-5b70-5a8c-b648-138054ab306a,Subtract numbers in scientific notation with the same integer exponent,lc_existing
6b9ef0eb-d7cc-11e8-824f-0242ac160002,d4407237-ea99-5f02-960e-4ae6eedc96fb,Multiply numbers written in scientific notation,lc_existing
6b9ef0eb-d7cc-11e8-824f-0242ac160002,d4f29aa5-6c36-5c69-b6d4-d3fa66b70d22,Add numbers in scientific notation with the same integer exponent,lc_existing
6b9ef0eb-d7cc-11e8-824f-0242ac160002,d6c129bf-c684-51b3-977f-4b56b2be79db,Add numbers written in scientific notation,lc_existing
6b9ef0eb-d7cc-11e8-824f-0242ac160002,dc8db438-33f2-5239-8957-e25cdaa9e5e0,Choose units of appropriate size for measures of very large or very small quantities and express those amounts in scientific notation,lc_existing
6ba1eada-d7cc-11e8-824f-0242ac160002,768d53ed-5358-5708-91c3-53b1df5c189f,"Given a center and a scale factor, verify experimentally that when performing dilations of a line segment, the pre-image, the segment which becomes the image, is longer or shorter based on the ratio given by the scale factor",lc_existing
6ba0ccae-d7cc-11e8-824f-0242ac160002,05d0879f-43a5-5797-aab7-8083cb9f02a9,Add matrices of appropriate dimensions,lc_existing
6ba0ccae-d7cc-11e8-824f-0242ac160002,561ace34-8a42-5c1b-b84d-1c6bf2aab9ad,Subtract matrices of appropriate dimensions,lc_existing
6ba0ccae-d7cc-11e8-824f-0242ac160002,f0f82964-123f-5298-83db-afe8b99620b7,Multiply matrices of appropriate dimensions,lc_existing
6ba03a8f-d7cc-11e8-824f-0242ac160002,32458a68-9a3b-5f62-afa1-99e3e31b9c19,"Determine if an addition equation is true or false, including equations relating two expressions",lc_existing
6ba03a8f-d7cc-11e8-824f-0242ac160002,5d2ed8f0-95cd-5086-abd6-54ce74e789e2,"Determine if a subtraction equation is true or false, including equations relating two expressions",lc_existing
6ba03a8f-d7cc-11e8-824f-0242ac160002,93ef1daf-e4e0-56d7-ada3-397bbce1bd5b,Know that an equal sign indicates that the numbers or expressions on each side of the equal sign have the same value,lc_existing
6b9c6a73-d7cc-11e8-824f-0242ac160002,d0dc7a0d-45e1-5e0c-b941-4f8f63442879,"Using the fact that the ratio of diameter to circumference is the same for circles, prove that all circles are similar",lc_existing
6b9c3d7d-d7cc-11e8-824f-0242ac160002,3b3c207c-2fbb-594f-bc16-aef719637e52,Understand that generalizations about a population from a sample are valid only if the sample is representative of that population,lc_existing
6b9c3d7d-d7cc-11e8-824f-0242ac160002,f26b664c-7aaf-5f47-bd64-6bd2d7574cca,Understand that random sampling tends to produce representative samples,lc_existing
6b9ef861-d7cc-11e8-824f-0242ac160002,13103f2c-f538-50eb-90e7-440094c0e723,Calculate and use relative frequencies to describe the association between the variables,lc_existing
6b9ef861-d7cc-11e8-824f-0242ac160002,412a2d72-fda1-5c7d-9781-9329a5bf1f04,Construct a two-way table given a data set,lc_existing
6b9ef861-d7cc-11e8-824f-0242ac160002,49eb9d6a-a869-5dea-9f38-8577e21e8b91,Understand that two-way tables can be used to to show associations in bivariate categorical data,lc_existing
6b9ef861-d7cc-11e8-824f-0242ac160002,bf631804-8622-56ee-ba38-16984854c49c,Interpret a two-way table summarizing data,lc_existing
6b9d73cd-d7cc-11e8-824f-0242ac160002,52ffb8ee-c70d-5076-b2c6-8f3a1b435fa9,"Draw geometric shapes with given conditions (side lengths, angle measures, radius/diameter)",lc_existing
6b9d73cd-d7cc-11e8-824f-0242ac160002,9ddaee28-59fe-5fc5-8752-07e538ce90da,"Know and understand conditions that determine a unique triangle, more than one triangle, or no triangle",lc_existing
6b9ebf9b-d7cc-11e8-824f-0242ac160002,0f972f57-4f94-5bc2-816e-cd7e819a9442,Use comparative language to communicate comparison of two three-digit numbers,lc_existing
6b9ebf9b-d7cc-11e8-824f-0242ac160002,24cff8cf-a4e1-5427-8d3b-dc20d19489ed,Compare two three-digit numbers by comparing the digits in each place value,lc_existing
6b9ebf9b-d7cc-11e8-824f-0242ac160002,b404ce7e-82bd-5265-8b6f-843ac9118599,"Use symbols (>,<, or =) to communicate comparison of two three-digit numbers",lc_existing
6ba24537-d7cc-11e8-824f-0242ac160002,a766ca44-c654-505f-a2b9-b2f1e3b468b4,Describe situations where a quantity grows or decays at a constant percent rate per unit interval as compared to another,lc_existing
6ba0b1df-d7cc-11e8-824f-0242ac160002,7782ce05-1218-5a88-8d2c-ef908e4d8fb4,Analyze and solve pairs of simultaneous linear equations,lc_existing
6b9f77af-d7cc-11e8-824f-0242ac160002,8119c47d-f394-50ff-b630-f4aa64763b52,Use positive and negative numbers to represent quantities in real-world contexts,lc_existing
6b9f77af-d7cc-11e8-824f-0242ac160002,f38825db-1963-5e02-85ea-b722bff5635a,Explain the meaning of 0 when using positive or negative numbers to represent quantities in real-world contexts,lc_existing
6b9f77af-d7cc-11e8-824f-0242ac160002,f57f8f6c-ec91-5b37-9632-fdb36c088666,Use positive and negative numbers to describe quantities having opposite directions or values,lc_existing
6b9dbb12-d7cc-11e8-824f-0242ac160002,fd70ea61-d4b0-5e5a-aecf-82bf0aff6480,Find the components of a vector by subtracting the coordinates of an initial point from the coordinates of a terminal point,lc_existing
6b9be86e-d7cc-11e8-824f-0242ac160002,42d2f53f-81ba-5799-8f91-a43902da4d78,"Given the number of hundreds, tens, and/or ones, write a three- digit number",lc_existing
6b9be86e-d7cc-11e8-824f-0242ac160002,511b5ebb-36d0-59c0-9308-4452ce5300eb,Given the number of tens and/or ones write a two- digit number,lc_existing
6b9be86e-d7cc-11e8-824f-0242ac160002,9d9fd685-c4d8-58ac-b98c-3a5aad283b9d,Decompose a two-digit number into its tens and ones,lc_existing
6b9be86e-d7cc-11e8-824f-0242ac160002,c1eb6d51-b8df-5ce4-ab03-314750e960b8,"Decompose a three-digit number into its hundreds, tens, and ones",lc_existing
6ba12b02-d7cc-11e8-824f-0242ac160002,22156372-ad11-5837-9b62-4489288590bb,Recognize that opposite signs of numbers are located on opposite sides of 0 on the number line,lc_existing
6ba12b02-d7cc-11e8-824f-0242ac160002,4c975388-0779-5402-ac2e-eda40bc3a324,Recognize that 0 is its own opposite,lc_existing
6ba12b02-d7cc-11e8-824f-0242ac160002,a40a923f-8622-5b74-aa84-849e70cfbf65,Recognize that the opposite of the opposite of a number is the number itself,lc_existing
6ba25656-d7cc-11e8-824f-0242ac160002,29c42ed3-da20-5288-a4b1-c72989c97fe4,Find the area of rectilinear figures by decomposing them into non-overlapping parts and finding the area of each part,lc_existing
6ba25656-d7cc-11e8-824f-0242ac160002,7be9b24a-c5cc-5882-adae-ac60664a1864,Find the area of rectilinear figures in real-world problems by decomposing them into non-overlapping parts and finding the area of each part,lc_existing
6ba25656-d7cc-11e8-824f-0242ac160002,a997e206-ba00-5087-9ac7-f301f2eb9841,Solve real-world problems involving rectilinear figures,lc_existing
6ba1cd94-d7cc-11e8-824f-0242ac160002,2d077eff-1399-5272-8c90-1970ed3c315b,Verify that no combination of basic rigid motions will alter the measure of an angle,lc_existing
6ba07a82-d7cc-11e8-824f-0242ac160002,c15920a0-cd97-5424-aab0-693100eab9ee,Use the relationship between the sine and cosine of complementary angles to solve problems,lc_existing
6b9ca5d9-d7cc-11e8-824f-0242ac160002,2445741d-152c-50b2-9c29-9bf55c047418,"Draw a bar graph, including with single-unit scales, to represent a data set with up to four categories",lc_existing
6b9ca5d9-d7cc-11e8-824f-0242ac160002,51ebaa2d-8bd9-5614-9ed2-2cef16cd341e,"Solve one-step, take-apart problems using information presented in a bar graph",lc_existing
6b9ca5d9-d7cc-11e8-824f-0242ac160002,5ac573e0-035f-57d1-80ee-08510bfe8557,"Solve one-step, put-together problems using information presented in a bar graph",lc_existing
6b9ca5d9-d7cc-11e8-824f-0242ac160002,6cb4db86-2142-5dfe-806c-9e31ca5ef65d,Draw a picture graph to represent a data set with up to four categories,lc_existing
6b9ca5d9-d7cc-11e8-824f-0242ac160002,d1013e8f-56fc-5553-b839-ab5eacf5e7c9,"Solve one-step, compare problems using information presented in a bar graph",lc_existing
6ba0df6b-d7cc-11e8-824f-0242ac160002,37366bc7-5746-5a1c-bf97-577a56df2b9e,Use properties of operations to explain why subtraction strategies work,lc_existing
6ba0df6b-d7cc-11e8-824f-0242ac160002,87aec89a-e355-5021-9f76-17d56b743547,Use properties of operations to explain why addition strategies work,lc_existing
6b9e283e-d7cc-11e8-824f-0242ac160002,1a91a235-2a8d-5ad7-930f-758df472b2b6,Apply the perimeter formula for rectangles to mathematical problems,lc_existing
6b9e283e-d7cc-11e8-824f-0242ac160002,8a82f241-5bc1-5ba7-9a24-ed9c72a581d2,Apply the perimeter formula for rectangles to real-world problems,lc_existing
6b9e283e-d7cc-11e8-824f-0242ac160002,92e853a7-1f4a-57df-af59-5303d1ce5f1f,Apply the area formula for rectangles to real-world problems,lc_existing
6b9e283e-d7cc-11e8-824f-0242ac160002,984b8dc3-b5db-551f-9af5-b44b06aaa40c,Apply the area formula for rectangles to mathematical problems,lc_existing
6ba014b5-d7cc-11e8-824f-0242ac160002,d7f72fb7-cf73-5e6f-b121-de26302ed7cd,Find the midpoint of a line segment defined by two given points,lc_existing
6ba014b5-d7cc-11e8-824f-0242ac160002,fa6fd745-8337-55b1-a05b-f7f6234543a9,"Given two points, find the point on the line segment between the two points that divides the segment into a given ratio",lc_existing
6ba07db3-d7cc-11e8-824f-0242ac160002,d822a3cc-0e07-5871-9344-0b1a3d830c43,Solve quadratic equations with real coefficients that have complex solutions,lc_existing
6ba02a8f-d7cc-11e8-824f-0242ac160002,a161c501-80f8-5a7c-886f-912181c6bb10,Use probability to make fair decisions,lc_existing
6b9f7d68-d7cc-11e8-824f-0242ac160002,779be2f1-070a-5d68-9928-0025fa62985f,Write equations for multi-step problems to find an unknown angle,lc_existing
6b9f7d68-d7cc-11e8-824f-0242ac160002,82575afc-11d9-5184-afb7-76e36fb4384b,"Find an unknown angle, including by writing and solving equations",lc_existing
6ba176a2-d7cc-11e8-824f-0242ac160002,21594cad-4891-5f65-97a1-5324e6d58a36,"When counting objects, pair each object with one and only one number name",lc_existing
6ba176a2-d7cc-11e8-824f-0242ac160002,a1024467-ced8-57d5-ab8d-b9af6bca0f9c,"When counting objects, say number names in the standard order",lc_existing
6ba176a2-d7cc-11e8-824f-0242ac160002,efb98db3-4a8d-53aa-a306-54666ddf7da3,"When counting objects, pair each number name with one and only one object",lc_existing
6b9c70b3-d7cc-11e8-824f-0242ac160002,87046098-2a74-5ba0-998c-6d34f6a54c4f,Give an informal argument for the formulas for the circumference of a circle and the area of a circle by using dissection arguments and informal limit arguments,lc_existing
6b9c70b3-d7cc-11e8-824f-0242ac160002,e19d5ffa-5eb9-5a2b-bd02-313130cf64f5,"Give an informal argument for the formulas for volume of a cylinder, pyramid and cone by using dissection, cavalieri's principle, and informal limit arguments",lc_existing
6ba0c2a8-d7cc-11e8-824f-0242ac160002,252bccba-aa77-5654-8826-35cd6c95df4d,Use the congruence criteria ASA to determine if two triangles are congruent,lc_existing
6ba0c2a8-d7cc-11e8-824f-0242ac160002,355083bd-1fc8-509f-a6f5-b015cb2ef0c4,Use the congruence criteria SSS to determine if two triangles are congruent,lc_existing
6ba0c2a8-d7cc-11e8-824f-0242ac160002,5a546844-dc97-5d65-8b9d-da425ec24c3c,"Use the definition of congruence, based on rigid motion, to develop and explain the triangle congruence criteria ASA, SSS, and SAS",lc_existing
6ba0c2a8-d7cc-11e8-824f-0242ac160002,649af40d-8e90-5af0-95ec-0a0a659b8d4e,"Use the congruence criteria SAS to determine if two triangles are congruent, including using the hypotenuse-leg condition for right triangles",lc_existing
6b9ec90c-d7cc-11e8-824f-0242ac160002,701d2a97-144b-585f-9cdc-8f78d172d948,"Make a line plot with measurements in fractions of a unit (1/2, 1/4, 1/8)",lc_existing
6b9ec90c-d7cc-11e8-824f-0242ac160002,751c388e-7603-528b-b730-0e6378023a28,Use the information in a line plot to solve problems involving the addition and subtraction of fractions,lc_existing
6b9be543-d7cc-11e8-824f-0242ac160002,bf50bd46-f416-531a-9102-00f44ccfd364,"Select an appropriate tool to measure the length, in standard units, of an object",lc_existing
6b9be543-d7cc-11e8-824f-0242ac160002,c93f5e69-b590-53c7-93ea-29657cd478da,"Use an appropriate tool to measure the length, in standard units, of an object",lc_existing
6b9c0660-d7cc-11e8-824f-0242ac160002,10c7a285-f952-5554-aea7-72270a22457c,"Recognize that in a multi-digit whole number, a digit in one place represents ten times what it represents in the place to its right",lc_existing
6b9c0660-d7cc-11e8-824f-0242ac160002,cb2cec73-30a5-5a8b-9af6-4bea19250f51,Apply concepts of place value to recognize quotients and products in multiplication and division problems involving whole numbers and a factor of 10,lc_existing
6ba110dd-d7cc-11e8-824f-0242ac160002,6e1f6305-6f9b-5e6b-acf7-03226fb50238,"Recognize that an angle that turns through 1/360 of a circle is called a ""one degree angle""",lc_existing
6ba110dd-d7cc-11e8-824f-0242ac160002,a16906ce-281d-5fa6-8572-d81631ebe14e,Recognize that an angle is measured with reference to a circle with its center at the common endpoint of the rays,lc_existing
6b9ef5f0-d7cc-11e8-824f-0242ac160002,655932cc-e9c4-52dc-95e3-6c2509b50ea1,"Given two similar two-dimensional figures, describe a sequence that exhibits the similarity between them",lc_existing
6b9ef5f0-d7cc-11e8-824f-0242ac160002,92a7fb82-af54-559e-965e-4c22677d55a6,"Understand that a two-dimensional figure is similar to another if the second can be obtained from the first by a sequence of rotations, reflections, translations, and dilations",lc_existing
6b9e89fc-d7cc-11e8-824f-0242ac160002,74f5d131-1340-5231-aa81-47419bc65104,Find the expected value for a random variable defined for a sample space in which theoretical probabilities can be calculated,lc_existing
6b9e89fc-d7cc-11e8-824f-0242ac160002,d0d0419f-e15e-54b2-bed0-4dc3ef830344,Develop a probability distribution for a random variable defined for a sample space in which theoretical probabilities can be calculated,lc_existing
6ba0213a-d7cc-11e8-824f-0242ac160002,5b179f8f-255e-55f5-8784-2a24f7ba656e,Calculate and interpret conditional probabilities in context,lc_existing
6ba0213a-d7cc-11e8-824f-0242ac160002,95905e85-9297-5c3c-90f2-254bef8935ef,Calculate conditional probabilities,lc_existing
6b9dc070-d7cc-11e8-824f-0242ac160002,37f6f18a-31a6-5f8f-8955-f886a465bd76,"Design simulations of random sampling: assign digits in appropriate proportions for events, carry out the simulation using random number generators and random number tables, and explain the outcomes in context of the population and the known proportions",lc_existing
6b9dc070-d7cc-11e8-824f-0242ac160002,ab4246c5-877c-547d-ad2c-a636f87b490a,Explain how well and why a sample represents the variable of interest from a population,lc_existing
6ba23ad5-d7cc-11e8-824f-0242ac160002,ed2a3c4e-113d-5b15-9ae1-6c3a354a4922,Compose functions,lc_existing
6ba16016-d7cc-11e8-824f-0242ac160002,5ee603c3-6430-5a02-92ef-bc00f7cb1a6d,"Graph linear functions from mathematical contexts, showing intercepts",lc_existing
6ba16016-d7cc-11e8-824f-0242ac160002,5ef1ca17-6990-5dd3-8299-5f7e6162c529,"Graph quadratic functions from mathematical contexts, showing intercepts and extrema",lc_existing
6ba16016-d7cc-11e8-824f-0242ac160002,65505e36-f3ff-52d4-afad-307b9a4a0715,"Graph quadratic functions from real-world contexts, showing intercepts and extrema",lc_existing
6ba16016-d7cc-11e8-824f-0242ac160002,67ef0ce9-3dbe-53c0-ac19-9baa91cba7bd,"Graph linear functions from real-world contexts, showing intercepts",lc_existing
